Customer ID,Monetary,Frequency,Recency,Cluster,Segment
2148,43,1,46,1,Clientes Leales
2149,45,1,31,1,Clientes Leales
2150,21,1,49,1,Clientes Leales
2151,40,1,38,1,Clientes Leales
2152,58,1,32,3,Clientes VIP
2153,48,1,7,0,Clientes Ocasionales
2154,94,1,19,0,Clientes Ocasionales
2155,74,1,17,0,Clientes Ocasionales
2156,51,1,4,2,Clientes en Riesgo
2157,83,1,9,0,Clientes Ocasionales
2158,68,1,9,0,Clientes Ocasionales
2159,84,1,41,3,Clientes VIP
2160,58,1,16,0,Clientes Ocasionales
2161,92,1,29,3,Clientes VIP
2162,69,1,45,3,Clientes VIP
2163,48,1,18,1,Clientes Leales
2164,60,1,6,0,Clientes Ocasionales
2165,20,1,4,1,Clientes Leales
2166,55,1,8,0,Clientes Ocasionales
2167,88,1,0,2,Clientes en Riesgo
2168,48,1,17,1,Clientes Leales
2169,74,1,18,0,Clientes Ocasionales
2170,42,1,18,1,Clientes Leales
2171,32,1,13,1,Clientes Leales
2172,98,1,41,3,Clientes VIP
2173,89,1,44,3,Clientes VIP
2174,97,1,14,0,Clientes Ocasionales
2175,49,1,49,3,Clientes VIP
2176,50,1,2,2,Clientes en Riesgo
2177,91,1,6,0,Clientes Ocasionales
2178,93,1,41,3,Clientes VIP
2179,98,1,18,0,Clientes Ocasionales
2180,82,1,36,3,Clientes VIP
2181,37,1,7,1,Clientes Leales
2182,63,1,18,0,Clientes Ocasionales
2183,99,1,24,3,Clientes VIP
2184,37,1,48,1,Clientes Leales
2185,34,1,34,1,Clientes Leales
2186,32,1,0,2,Clientes en Riesgo
2187,23,1,44,1,Clientes Leales
2188,78,1,30,3,Clientes VIP
2189,54,1,41,3,Clientes VIP
2190,94,1,3,2,Clientes en Riesgo
2191,75,1,17,0,Clientes Ocasionales
2192,69,1,4,2,Clientes en Riesgo
2193,35,1,41,1,Clientes Leales
2194,78,1,42,3,Clientes VIP
2195,29,1,2,2,Clientes en Riesgo
2196,62,1,48,3,Clientes VIP
2197,58,1,19,0,Clientes Ocasionales
2198,88,1,10,0,Clientes Ocasionales
2199,80,1,15,0,Clientes Ocasionales
2200,47,1,10,0,Clientes Ocasionales
2201,51,1,23,3,Clientes VIP
2202,25,1,40,1,Clientes Leales
2203,36,1,27,1,Clientes Leales
2204,79,1,18,0,Clientes Ocasionales
2205,41,1,44,1,Clientes Leales
2206,68,1,23,3,Clientes VIP
2207,51,1,25,3,Clientes VIP
2208,38,1,39,1,Clientes Leales
2209,46,1,27,1,Clientes Leales
2210,20,1,6,1,Clientes Leales
2211,25,1,15,1,Clientes Leales
2212,89,1,5,0,Clientes Ocasionales
2213,77,1,28,3,Clientes VIP
2214,94,1,32,3,Clientes VIP
2215,100,1,30,3,Clientes VIP
2216,96,1,22,3,Clientes VIP
2217,36,1,35,1,Clientes Leales
2218,27,1,8,1,Clientes Leales
2219,67,1,30,3,Clientes VIP
2220,91,1,34,3,Clientes VIP
2221,62,1,3,2,Clientes en Riesgo
2222,88,1,16,0,Clientes Ocasionales
2223,66,1,20,0,Clientes Ocasionales
2224,65,1,45,3,Clientes VIP
2225,25,1,12,1,Clientes Leales
2226,64,1,32,3,Clientes VIP
2227,72,1,22,3,Clientes VIP
2228,74,1,8,0,Clientes Ocasionales
2229,50,1,45,3,Clientes VIP
2230,97,1,0,2,Clientes en Riesgo
2231,36,1,17,1,Clientes Leales
2232,49,1,49,3,Clientes VIP
2233,64,1,36,3,Clientes VIP
2234,31,1,2,2,Clientes en Riesgo
2235,66,1,24,3,Clientes VIP
2236,82,1,6,0,Clientes Ocasionales
2237,88,1,32,3,Clientes VIP
2238,34,1,19,1,Clientes Leales
2239,84,1,32,3,Clientes VIP
2240,96,1,9,0,Clientes Ocasionales
2241,71,1,32,3,Clientes VIP
2242,77,1,47,3,Clientes VIP
2243,66,1,45,3,Clientes VIP
2244,21,1,37,1,Clientes Leales
2245,37,1,28,1,Clientes Leales
2246,90,1,5,0,Clientes Ocasionales
2247,96,1,11,0,Clientes Ocasionales
2248,37,1,32,1,Clientes Leales
2249,66,1,31,3,Clientes VIP
2250,45,1,21,1,Clientes Leales
2251,89,1,31,3,Clientes VIP
2252,94,1,28,3,Clientes VIP
2253,96,1,29,3,Clientes VIP
2254,31,1,28,1,Clientes Leales
2255,79,1,6,0,Clientes Ocasionales
2256,39,1,8,1,Clientes Leales
2257,22,1,17,1,Clientes Leales
2258,32,1,44,1,Clientes Leales
2259,71,1,6,0,Clientes Ocasionales
2260,96,1,26,3,Clientes VIP
2261,82,1,34,3,Clientes VIP
2262,76,1,38,3,Clientes VIP
2263,22,1,0,2,Clientes en Riesgo
2264,40,1,8,1,Clientes Leales
2265,92,1,0,2,Clientes en Riesgo
2266,94,1,40,3,Clientes VIP
2267,44,1,18,1,Clientes Leales
2268,49,1,13,0,Clientes Ocasionales
2269,26,1,35,1,Clientes Leales
2270,38,1,23,1,Clientes Leales
2271,72,1,43,3,Clientes VIP
2272,99,1,1,2,Clientes en Riesgo
2273,38,1,6,2,Clientes en Riesgo
2274,96,1,37,3,Clientes VIP
2275,27,1,12,1,Clientes Leales
2276,24,1,40,1,Clientes Leales
2277,82,1,25,3,Clientes VIP
2278,56,1,32,3,Clientes VIP
2279,25,1,44,1,Clientes Leales
2280,67,1,15,0,Clientes Ocasionales
2281,21,1,19,1,Clientes Leales
2282,27,1,9,1,Clientes Leales
2283,97,1,42,3,Clientes VIP
2284,45,1,16,1,Clientes Leales
2285,63,1,30,3,Clientes VIP
2286,100,1,12,0,Clientes Ocasionales
2287,38,1,15,1,Clientes Leales
2288,45,1,44,1,Clientes Leales
2289,91,1,0,2,Clientes en Riesgo
2290,82,1,3,2,Clientes en Riesgo
2291,48,1,27,1,Clientes Leales
2292,30,1,37,1,Clientes Leales
2293,34,1,19,1,Clientes Leales
2294,68,1,34,3,Clientes VIP
2295,95,1,10,0,Clientes Ocasionales
2296,22,1,5,1,Clientes Leales
2297,88,1,0,2,Clientes en Riesgo
2298,83,1,49,3,Clientes VIP
2299,87,1,40,3,Clientes VIP
2300,57,1,2,2,Clientes en Riesgo
2301,88,1,12,0,Clientes Ocasionales
2302,20,1,29,1,Clientes Leales
2303,39,1,12,1,Clientes Leales
2304,71,1,19,0,Clientes Ocasionales
2305,73,1,41,3,Clientes VIP
2306,63,1,3,2,Clientes en Riesgo
2307,78,1,42,3,Clientes VIP
2308,96,1,20,0,Clientes Ocasionales
2309,81,1,28,3,Clientes VIP
2310,95,1,47,3,Clientes VIP
2311,68,1,35,3,Clientes VIP
2312,28,1,40,1,Clientes Leales
2313,30,1,31,1,Clientes Leales
2314,31,1,14,1,Clientes Leales
2315,95,1,38,3,Clientes VIP
2316,79,1,1,2,Clientes en Riesgo
2317,39,1,43,1,Clientes Leales
2318,34,1,22,1,Clientes Leales
2319,28,1,20,1,Clientes Leales
2320,38,1,21,1,Clientes Leales
2321,55,1,41,3,Clientes VIP
2322,31,1,23,1,Clientes Leales
2323,84,1,29,3,Clientes VIP
2324,93,1,14,0,Clientes Ocasionales
2325,28,1,31,1,Clientes Leales
2326,55,1,3,2,Clientes en Riesgo
2327,63,1,12,0,Clientes Ocasionales
2328,94,1,28,3,Clientes VIP
2329,36,1,21,1,Clientes Leales
2330,97,1,8,0,Clientes Ocasionales
2331,63,1,3,2,Clientes en Riesgo
2332,77,1,40,3,Clientes VIP
2333,53,1,40,3,Clientes VIP
2334,77,1,49,3,Clientes VIP
2335,79,1,43,3,Clientes VIP
2336,37,1,40,1,Clientes Leales
2337,94,1,39,3,Clientes VIP
2338,76,1,45,3,Clientes VIP
2339,68,1,29,3,Clientes VIP
2340,65,1,26,3,Clientes VIP
2341,24,1,13,1,Clientes Leales
2342,31,1,28,1,Clientes Leales
2343,89,1,34,3,Clientes VIP
2344,49,1,6,2,Clientes en Riesgo
2345,92,1,36,3,Clientes VIP
2346,32,1,27,1,Clientes Leales
2347,67,1,4,2,Clientes en Riesgo
2348,64,1,4,2,Clientes en Riesgo
2349,84,1,34,3,Clientes VIP
2350,34,1,10,1,Clientes Leales
2351,26,1,29,1,Clientes Leales
2352,50,1,25,3,Clientes VIP
2353,46,1,25,1,Clientes Leales
2354,71,1,25,3,Clientes VIP
2355,78,1,23,3,Clientes VIP
2356,35,1,38,1,Clientes Leales
2357,58,1,23,3,Clientes VIP
2358,67,1,10,0,Clientes Ocasionales
2359,93,1,12,0,Clientes Ocasionales
2360,81,1,6,0,Clientes Ocasionales
2361,80,1,23,3,Clientes VIP
2362,64,1,20,0,Clientes Ocasionales
2363,41,1,26,1,Clientes Leales
2364,79,1,12,0,Clientes Ocasionales
2365,60,1,46,3,Clientes VIP
2366,91,1,18,0,Clientes Ocasionales
2367,66,1,18,0,Clientes Ocasionales
2368,85,1,22,3,Clientes VIP
2369,38,1,44,1,Clientes Leales
2370,23,1,26,1,Clientes Leales
2371,71,1,12,0,Clientes Ocasionales
2372,25,1,22,1,Clientes Leales
2373,39,1,41,1,Clientes Leales
2374,20,1,29,1,Clientes Leales
2375,73,1,19,0,Clientes Ocasionales
2376,63,1,32,3,Clientes VIP
2377,94,1,45,3,Clientes VIP
2378,94,1,28,3,Clientes VIP
2379,71,1,13,0,Clientes Ocasionales
2380,77,1,28,3,Clientes VIP
2381,66,1,14,0,Clientes Ocasionales
2382,23,1,27,1,Clientes Leales
2383,60,1,6,0,Clientes Ocasionales
2384,72,1,25,3,Clientes VIP
2385,35,1,10,1,Clientes Leales
2386,31,1,38,1,Clientes Leales
2387,33,1,36,1,Clientes Leales
2388,95,1,36,3,Clientes VIP
2389,68,1,40,3,Clientes VIP
2390,87,1,33,3,Clientes VIP
2391,64,1,26,3,Clientes VIP
2392,74,1,19,0,Clientes Ocasionales
2393,62,1,14,0,Clientes Ocasionales
2394,97,1,12,0,Clientes Ocasionales
2395,47,1,27,1,Clientes Leales
2396,83,1,3,2,Clientes en Riesgo
2397,82,1,30,3,Clientes VIP
2398,26,1,9,1,Clientes Leales
2399,81,1,6,0,Clientes Ocasionales
2400,44,1,19,1,Clientes Leales
2401,88,1,39,3,Clientes VIP
2402,76,1,25,3,Clientes VIP
2403,89,1,19,0,Clientes Ocasionales
2404,22,1,10,1,Clientes Leales
2405,33,1,27,1,Clientes Leales
2406,97,1,45,3,Clientes VIP
2407,57,1,24,3,Clientes VIP
2408,38,1,39,1,Clientes Leales
2409,55,1,6,0,Clientes Ocasionales
2410,37,1,3,2,Clientes en Riesgo
2411,43,1,4,2,Clientes en Riesgo
2412,96,1,15,0,Clientes Ocasionales
2413,51,1,42,3,Clientes VIP
2414,95,1,20,0,Clientes Ocasionales
2415,26,1,36,1,Clientes Leales
2416,34,1,20,1,Clientes Leales
2417,83,1,24,3,Clientes VIP
2418,24,1,18,1,Clientes Leales
2419,69,1,3,2,Clientes en Riesgo
2420,40,1,39,1,Clientes Leales
2421,87,1,22,3,Clientes VIP
2422,46,1,48,3,Clientes VIP
2423,82,1,5,0,Clientes Ocasionales
2424,81,1,43,3,Clientes VIP
2425,57,1,22,3,Clientes VIP
2426,49,1,16,0,Clientes Ocasionales
2427,42,1,24,1,Clientes Leales
2428,26,1,5,1,Clientes Leales
2429,38,1,16,1,Clientes Leales
2430,57,1,3,2,Clientes en Riesgo
2431,100,1,8,0,Clientes Ocasionales
2432,73,1,23,3,Clientes VIP
2433,66,1,7,0,Clientes Ocasionales
2434,73,1,34,3,Clientes VIP
2435,45,1,10,0,Clientes Ocasionales
2436,27,1,21,1,Clientes Leales
2437,24,1,12,1,Clientes Leales
2438,59,1,16,0,Clientes Ocasionales
2439,20,1,20,1,Clientes Leales
2440,44,1,5,2,Clientes en Riesgo
2441,90,1,3,2,Clientes en Riesgo
2442,36,1,45,1,Clientes Leales
2443,95,1,0,2,Clientes en Riesgo
2444,30,1,26,1,Clientes Leales
2445,65,1,35,3,Clientes VIP
2446,96,1,0,2,Clientes en Riesgo
2447,65,1,43,3,Clientes VIP
2448,47,1,40,3,Clientes VIP
2449,25,1,12,1,Clientes Leales
2450,56,1,19,0,Clientes Ocasionales
2451,76,1,43,3,Clientes VIP
2452,60,1,23,3,Clientes VIP
2453,67,1,5,0,Clientes Ocasionales
2454,95,1,37,3,Clientes VIP
2455,72,1,17,0,Clientes Ocasionales
2456,98,1,25,3,Clientes VIP
2457,83,1,45,3,Clientes VIP
2458,37,1,27,1,Clientes Leales
2459,85,1,33,3,Clientes VIP
2460,36,1,36,1,Clientes Leales
2461,36,1,22,1,Clientes Leales
2462,86,1,31,3,Clientes VIP
2463,99,1,19,0,Clientes Ocasionales
2464,21,1,25,1,Clientes Leales
2465,84,1,46,3,Clientes VIP
2466,63,1,30,3,Clientes VIP
2467,84,1,13,0,Clientes Ocasionales
2468,72,1,22,3,Clientes VIP
2469,21,1,44,1,Clientes Leales
2470,92,1,23,3,Clientes VIP
2471,72,1,21,3,Clientes VIP
2472,83,1,49,3,Clientes VIP
2473,73,1,19,0,Clientes Ocasionales
2474,98,1,22,3,Clientes VIP
2475,76,1,31,3,Clientes VIP
2476,43,1,14,1,Clientes Leales
2477,60,1,22,3,Clientes VIP
2478,40,1,21,1,Clientes Leales
2479,93,1,41,3,Clientes VIP
2480,98,1,24,3,Clientes VIP
2481,91,1,43,3,Clientes VIP
2482,92,1,15,0,Clientes Ocasionales
2483,87,1,4,0,Clientes Ocasionales
2484,96,1,42,3,Clientes VIP
2485,97,1,0,2,Clientes en Riesgo
2486,55,1,13,0,Clientes Ocasionales
2487,58,1,44,3,Clientes VIP
2488,21,1,34,1,Clientes Leales
2489,82,1,20,0,Clientes Ocasionales
2490,34,1,0,2,Clientes en Riesgo
2491,78,1,45,3,Clientes VIP
2492,47,1,35,1,Clientes Leales
2493,96,1,16,0,Clientes Ocasionales
2494,23,1,44,1,Clientes Leales
2495,27,1,24,1,Clientes Leales
2496,37,1,16,1,Clientes Leales
2497,79,1,13,0,Clientes Ocasionales
2498,40,1,22,1,Clientes Leales
2499,39,1,12,1,Clientes Leales
2500,73,1,48,3,Clientes VIP
2501,84,1,18,0,Clientes Ocasionales
2502,94,1,20,0,Clientes Ocasionales
2503,47,1,33,1,Clientes Leales
2504,77,1,45,3,Clientes VIP
2505,94,1,19,0,Clientes Ocasionales
2506,75,1,7,0,Clientes Ocasionales
2507,82,1,31,3,Clientes VIP
2508,36,1,18,1,Clientes Leales
2509,90,1,45,3,Clientes VIP
2510,48,1,41,3,Clientes VIP
2511,42,1,2,2,Clientes en Riesgo
2512,33,1,49,1,Clientes Leales
2513,63,1,30,3,Clientes VIP
2514,53,1,8,0,Clientes Ocasionales
2515,37,1,5,2,Clientes en Riesgo
2516,92,1,9,0,Clientes Ocasionales
2517,73,1,14,0,Clientes Ocasionales
2518,38,1,40,1,Clientes Leales
2519,51,1,19,0,Clientes Ocasionales
2520,90,1,29,3,Clientes VIP
2521,56,1,34,3,Clientes VIP
2522,33,1,32,1,Clientes Leales
2523,53,1,30,3,Clientes VIP
2524,24,1,29,1,Clientes Leales
2525,59,1,27,3,Clientes VIP
2526,72,1,30,3,Clientes VIP
2527,28,1,20,1,Clientes Leales
2528,36,1,17,1,Clientes Leales
2529,47,1,19,1,Clientes Leales
2530,62,1,2,2,Clientes en Riesgo
2531,98,1,22,3,Clientes VIP
2532,28,1,43,1,Clientes Leales
2533,86,1,46,3,Clientes VIP
2534,46,1,1,2,Clientes en Riesgo
2535,42,1,28,1,Clientes Leales
2536,80,1,11,0,Clientes Ocasionales
2537,39,1,5,2,Clientes en Riesgo
2538,49,1,20,1,Clientes Leales
2539,32,1,17,1,Clientes Leales
2540,73,1,26,3,Clientes VIP
2541,42,1,39,1,Clientes Leales
2542,58,1,37,3,Clientes VIP
2543,22,1,23,1,Clientes Leales
2544,56,1,20,0,Clientes Ocasionales
2545,70,1,11,0,Clientes Ocasionales
2546,50,1,40,3,Clientes VIP
2547,21,1,46,1,Clientes Leales
2548,97,1,34,3,Clientes VIP
2549,63,1,16,0,Clientes Ocasionales
2550,60,1,39,3,Clientes VIP
2551,52,1,20,0,Clientes Ocasionales
2552,32,1,10,1,Clientes Leales
2553,48,1,37,3,Clientes VIP
2554,25,1,22,1,Clientes Leales
2555,68,1,1,2,Clientes en Riesgo
2556,74,1,27,3,Clientes VIP
2557,88,1,46,3,Clientes VIP
2558,23,1,33,1,Clientes Leales
2559,32,1,26,1,Clientes Leales
2560,71,1,29,3,Clientes VIP
2561,62,1,33,3,Clientes VIP
2562,20,1,28,1,Clientes Leales
2563,62,1,23,3,Clientes VIP
2564,81,1,49,3,Clientes VIP
2565,90,1,23,3,Clientes VIP
2566,43,1,42,1,Clientes Leales
2567,38,1,7,1,Clientes Leales
2568,25,1,26,1,Clientes Leales
2569,98,1,21,3,Clientes VIP
2570,75,1,40,3,Clientes VIP
2571,27,1,38,1,Clientes Leales
2572,27,1,2,2,Clientes en Riesgo
2573,42,1,10,1,Clientes Leales
2574,90,1,49,3,Clientes VIP
2575,63,1,24,3,Clientes VIP
2576,96,1,41,3,Clientes VIP
2577,40,1,31,1,Clientes Leales
2578,39,1,13,1,Clientes Leales
2579,48,1,47,3,Clientes VIP
2580,20,1,10,1,Clientes Leales
2581,29,1,37,1,Clientes Leales
2582,81,1,2,2,Clientes en Riesgo
2583,98,1,46,3,Clientes VIP
2584,93,1,41,3,Clientes VIP
2585,30,1,24,1,Clientes Leales
2586,37,1,31,1,Clientes Leales
2587,28,1,49,1,Clientes Leales
2588,29,1,21,1,Clientes Leales
2589,49,1,12,0,Clientes Ocasionales
2590,53,1,19,0,Clientes Ocasionales
2591,66,1,15,0,Clientes Ocasionales
2592,61,1,10,0,Clientes Ocasionales
2593,23,1,37,1,Clientes Leales
2594,36,1,41,1,Clientes Leales
2595,81,1,25,3,Clientes VIP
2596,56,1,47,3,Clientes VIP
2597,78,1,15,0,Clientes Ocasionales
2598,25,1,37,1,Clientes Leales
2599,86,1,19,0,Clientes Ocasionales
2600,99,1,2,2,Clientes en Riesgo
2601,83,1,44,3,Clientes VIP
2602,33,1,7,1,Clientes Leales
2603,44,1,49,1,Clientes Leales
2604,58,1,42,3,Clientes VIP
2605,54,1,44,3,Clientes VIP
2606,93,1,18,0,Clientes Ocasionales
2607,98,1,4,0,Clientes Ocasionales
2608,36,1,12,1,Clientes Leales
2609,68,1,2,2,Clientes en Riesgo
2610,95,1,32,3,Clientes VIP
2611,93,1,25,3,Clientes VIP
2612,99,1,46,3,Clientes VIP
2613,22,1,23,1,Clientes Leales
2614,88,1,36,3,Clientes VIP
2615,65,1,14,0,Clientes Ocasionales
2616,62,1,44,3,Clientes VIP
2617,55,1,4,2,Clientes en Riesgo
2618,97,1,21,3,Clientes VIP
2619,77,1,38,3,Clientes VIP
2620,40,1,3,2,Clientes en Riesgo
2621,23,1,22,1,Clientes Leales
2622,46,1,29,1,Clientes Leales
2623,75,1,35,3,Clientes VIP
2624,76,1,12,0,Clientes Ocasionales
2625,59,1,31,3,Clientes VIP
2626,51,1,19,0,Clientes Ocasionales
2627,46,1,20,1,Clientes Leales
2628,26,1,10,1,Clientes Leales
2629,51,1,8,0,Clientes Ocasionales
2630,44,1,25,1,Clientes Leales
2631,82,1,30,3,Clientes VIP
2632,44,1,47,1,Clientes Leales
2633,27,1,36,1,Clientes Leales
2634,90,1,18,0,Clientes Ocasionales
2635,58,1,30,3,Clientes VIP
2636,80,1,16,0,Clientes Ocasionales
2637,40,1,44,1,Clientes Leales
2638,23,1,48,1,Clientes Leales
2639,34,1,15,1,Clientes Leales
2640,35,1,17,1,Clientes Leales
2641,75,1,5,0,Clientes Ocasionales
2642,60,1,30,3,Clientes VIP
2643,87,1,2,2,Clientes en Riesgo
2644,41,1,13,1,Clientes Leales
2645,83,1,46,3,Clientes VIP
2646,81,1,26,3,Clientes VIP
2647,56,1,46,3,Clientes VIP
2648,58,1,25,3,Clientes VIP
2649,84,1,36,3,Clientes VIP
2650,21,1,36,1,Clientes Leales
2651,35,1,4,2,Clientes en Riesgo
2652,43,1,23,1,Clientes Leales
2653,20,1,4,1,Clientes Leales
2654,36,1,26,1,Clientes Leales
2655,70,1,46,3,Clientes VIP
2656,83,1,48,3,Clientes VIP
2657,76,1,21,3,Clientes VIP
2658,81,1,43,3,Clientes VIP
2659,47,1,11,0,Clientes Ocasionales
2660,35,1,4,2,Clientes en Riesgo
2661,85,1,6,0,Clientes Ocasionales
2662,96,1,30,3,Clientes VIP
2663,98,1,6,0,Clientes Ocasionales
2664,52,1,27,3,Clientes VIP
2665,84,1,13,0,Clientes Ocasionales
2666,71,1,46,3,Clientes VIP
2667,95,1,36,3,Clientes VIP
2668,47,1,19,1,Clientes Leales
2669,75,1,41,3,Clientes VIP
2670,28,1,19,1,Clientes Leales
2671,44,1,24,1,Clientes Leales
2672,64,1,9,0,Clientes Ocasionales
2673,28,1,37,1,Clientes Leales
2674,21,1,46,1,Clientes Leales
2675,41,1,35,1,Clientes Leales
2676,38,1,12,1,Clientes Leales
2677,77,1,47,3,Clientes VIP
2678,43,1,44,1,Clientes Leales
2679,91,1,16,0,Clientes Ocasionales
2680,68,1,43,3,Clientes VIP
2681,37,1,29,1,Clientes Leales
2682,23,1,33,1,Clientes Leales
2683,65,1,45,3,Clientes VIP
2684,30,1,29,1,Clientes Leales
2685,45,1,8,0,Clientes Ocasionales
2686,25,1,1,2,Clientes en Riesgo
2687,72,1,17,0,Clientes Ocasionales
2688,75,1,38,3,Clientes VIP
2689,63,1,32,3,Clientes VIP
2690,35,1,3,2,Clientes en Riesgo
2691,32,1,32,1,Clientes Leales
2692,25,1,2,2,Clientes en Riesgo
2693,90,1,32,3,Clientes VIP
2694,70,1,4,2,Clientes en Riesgo
2695,27,1,16,1,Clientes Leales
2696,92,1,40,3,Clientes VIP
2697,20,1,38,1,Clientes Leales
2698,52,1,14,0,Clientes Ocasionales
2699,57,1,16,0,Clientes Ocasionales
2700,96,1,1,2,Clientes en Riesgo
2701,68,1,14,0,Clientes Ocasionales
2702,30,1,32,1,Clientes Leales
2703,37,1,11,1,Clientes Leales
2704,42,1,16,1,Clientes Leales
2705,54,1,15,0,Clientes Ocasionales
2706,81,1,49,3,Clientes VIP
2707,40,1,2,2,Clientes en Riesgo
2708,88,1,31,3,Clientes VIP
2709,94,1,6,0,Clientes Ocasionales
2710,54,1,41,3,Clientes VIP
2711,51,1,47,3,Clientes VIP
2712,22,1,0,2,Clientes en Riesgo
2713,95,1,43,3,Clientes VIP
2714,57,1,30,3,Clientes VIP
2715,45,1,34,1,Clientes Leales
2716,92,1,21,3,Clientes VIP
2717,40,1,29,1,Clientes Leales
2718,62,1,31,3,Clientes VIP
2719,90,1,40,3,Clientes VIP
2720,82,1,46,3,Clientes VIP
2721,52,1,5,2,Clientes en Riesgo
2722,70,1,33,3,Clientes VIP
2723,83,1,28,3,Clientes VIP
2724,49,1,47,3,Clientes VIP
2725,91,1,39,3,Clientes VIP
2726,99,1,46,3,Clientes VIP
2727,92,1,39,3,Clientes VIP
2728,87,1,3,2,Clientes en Riesgo
2729,28,1,33,1,Clientes Leales
2730,71,1,18,0,Clientes Ocasionales
2731,32,1,13,1,Clientes Leales
2732,33,1,6,1,Clientes Leales
2733,75,1,23,3,Clientes VIP
2734,83,1,4,0,Clientes Ocasionales
2735,93,1,37,3,Clientes VIP
2736,29,1,48,1,Clientes Leales
2737,25,1,5,1,Clientes Leales
2738,76,1,15,0,Clientes Ocasionales
2739,81,1,11,0,Clientes Ocasionales
2740,80,1,11,0,Clientes Ocasionales
2741,70,1,16,0,Clientes Ocasionales
2742,81,1,9,0,Clientes Ocasionales
2743,86,1,3,2,Clientes en Riesgo
2744,94,1,33,3,Clientes VIP
2745,66,1,10,0,Clientes Ocasionales
2746,98,1,6,0,Clientes Ocasionales
2747,25,1,29,1,Clientes Leales
2748,62,1,29,3,Clientes VIP
2749,98,1,34,3,Clientes VIP
2750,53,1,35,3,Clientes VIP
2751,66,1,24,3,Clientes VIP
2752,52,1,0,2,Clientes en Riesgo
2753,64,1,20,0,Clientes Ocasionales
2754,59,1,2,2,Clientes en Riesgo
2755,61,1,29,3,Clientes VIP
2756,97,1,32,3,Clientes VIP
2757,23,1,9,1,Clientes Leales
2758,98,1,39,3,Clientes VIP
2759,98,1,42,3,Clientes VIP
2760,59,1,8,0,Clientes Ocasionales
2761,82,1,9,0,Clientes Ocasionales
2762,82,1,47,3,Clientes VIP
2763,41,1,40,1,Clientes Leales
2764,52,1,15,0,Clientes Ocasionales
2765,41,1,48,1,Clientes Leales
2766,70,1,26,3,Clientes VIP
2767,91,1,3,2,Clientes en Riesgo
2768,95,1,19,0,Clientes Ocasionales
2769,25,1,22,1,Clientes Leales
2770,89,1,37,3,Clientes VIP
2771,44,1,28,1,Clientes Leales
2772,52,1,38,3,Clientes VIP
2773,94,1,40,3,Clientes VIP
2774,98,1,5,0,Clientes Ocasionales
2775,40,1,8,1,Clientes Leales
2776,25,1,34,1,Clientes Leales
2777,62,1,44,3,Clientes VIP
2778,24,1,22,1,Clientes Leales
2779,57,1,26,3,Clientes VIP
2780,66,1,36,3,Clientes VIP
2781,70,1,21,3,Clientes VIP
2782,39,1,17,1,Clientes Leales
2783,34,1,20,1,Clientes Leales
2784,38,1,24,1,Clientes Leales
2785,70,1,38,3,Clientes VIP
2786,80,1,37,3,Clientes VIP
2787,51,1,9,0,Clientes Ocasionales
2788,79,1,46,3,Clientes VIP
2789,92,1,48,3,Clientes VIP
2790,85,1,22,3,Clientes VIP
2791,63,1,26,3,Clientes VIP
2792,60,1,36,3,Clientes VIP
2793,44,1,39,1,Clientes Leales
2794,57,1,23,3,Clientes VIP
2795,24,1,43,1,Clientes Leales
2796,35,1,1,2,Clientes en Riesgo
2797,73,1,29,3,Clientes VIP
2798,42,1,40,1,Clientes Leales
2799,20,1,13,1,Clientes Leales
2800,89,1,41,3,Clientes VIP
2801,76,1,36,3,Clientes VIP
2802,56,1,20,0,Clientes Ocasionales
2803,100,1,8,0,Clientes Ocasionales
2804,44,1,19,1,Clientes Leales
2805,76,1,2,2,Clientes en Riesgo
2806,97,1,2,2,Clientes en Riesgo
2807,39,1,0,2,Clientes en Riesgo
2808,100,1,40,3,Clientes VIP
2809,62,1,5,2,Clientes en Riesgo
2810,98,1,23,3,Clientes VIP
2811,31,1,40,1,Clientes Leales
2812,89,1,31,3,Clientes VIP
2813,91,1,49,3,Clientes VIP
2814,50,1,11,0,Clientes Ocasionales
2815,32,1,36,1,Clientes Leales
2816,67,1,10,0,Clientes Ocasionales
2817,28,1,5,1,Clientes Leales
2818,65,1,44,3,Clientes VIP
2819,73,1,38,3,Clientes VIP
2820,27,1,31,1,Clientes Leales
2821,89,1,45,3,Clientes VIP
2822,72,1,13,0,Clientes Ocasionales
2823,37,1,17,1,Clientes Leales
2824,63,1,3,2,Clientes en Riesgo
2825,90,1,1,2,Clientes en Riesgo
2826,62,1,22,3,Clientes VIP
2827,43,1,27,1,Clientes Leales
2828,96,1,39,3,Clientes VIP
2829,83,1,17,0,Clientes Ocasionales
2830,67,1,3,2,Clientes en Riesgo
2831,90,1,37,3,Clientes VIP
2832,53,1,46,3,Clientes VIP
2833,37,1,10,1,Clientes Leales
2834,56,1,31,3,Clientes VIP
2835,43,1,33,1,Clientes Leales
2836,84,1,43,3,Clientes VIP
2837,50,1,29,3,Clientes VIP
2838,88,1,6,0,Clientes Ocasionales
2839,50,1,48,3,Clientes VIP
2840,80,1,20,0,Clientes Ocasionales
2841,47,1,9,0,Clientes Ocasionales
2842,33,1,19,1,Clientes Leales
2843,100,1,2,2,Clientes en Riesgo
2844,26,1,9,1,Clientes Leales
2845,79,1,8,0,Clientes Ocasionales
2846,77,1,11,0,Clientes Ocasionales
2847,36,1,35,1,Clientes Leales
